STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geoid_n
"06","001","404102","06001404102","4041.02",Census Tract 4041.02,G5020,S,"230172","0","+37.8260219","-122.2510667",6001404102.00000000000
"06","071","007305","06071007305","73.05",Census Tract 73.05,G5020,S,"1610434","0","+34.0583656","-117.2531227",6071007305.00000000000
"06","029","001000","06029001000","10",Census Tract 10,G5020,S,"46640125","0","+35.3587845","-118.8775624",6029001000.00000000000
"06","029","006304","06029006304","63.04",Census Tract 63.04,G5020,S,"3964935","0","+35.2018480","-118.8196449",6029006304.00000095367
"06","029","004604","06029004604","46.04",Census Tract 46.04,G5020,S,"541302226","1821724","+35.6819031","-119.1909489",6029004604.00000000000
"06","029","005004","06029005004","50.04",Census Tract 50.04,G5020,S,"2805230","0","+35.7703510","-119.2359740",6029005003.99999904633
"06","029","004701","06029004701","47.01",Census Tract 47.01,G5020,S,"9348876","0","+35.6738272","-119.2425798",6029004701.00000000000
"06","029","005801","06029005801","58.01",Census Tract 58.01,G5020,S,"11423220","32724","+34.8613578","-118.1840550",6029005801.00000095367
"06","029","006404","06029006404","64.04",Census Tract 64.04,G5020,S,"10516284","11548","+35.2390042","-118.9117230",6029006404.00000000000
"06","029","006403","06029006403","64.03",Census Tract 64.03,G5020,S,"2606681","0","+35.2596885","-118.9232651",6029006403.00000000000
"06","029","005003","06029005003","50.03",Census Tract 50.03,G5020,S,"8582300","0","+35.7436341","-119.2324678",6029005003.00000000000
"06","037","542401","06037542401","5424.01",Census Tract 5424.01,G5020,S,"1293383","0","+33.8923624","-118.2109036",6037542400.99999904633
"06","037","542402","06037542402","5424.02",Census Tract 5424.02,G5020,S,"1567564","0","+33.8819690","-118.2124134",6037542402.00000000000
"06","037","542502","06037542502","5425.02",Census Tract 5425.02,G5020,S,"985367","9566","+33.8940909","-118.2253101",6037542502.00000000000
"06","071","002607","06071002607","26.07",Census Tract 26.07,G5020,S,"4805064","0","+34.0404498","-117.4512207",6071002607.00000000000
"06","071","002606","06071002606","26.06",Census Tract 26.06,G5020,S,"2776214","0","+34.0422028","-117.4765855",6071002606.00000000000
"06","071","002307","06071002307","23.07",Census Tract 23.07,G5020,S,"1639784","0","+34.1176605","-117.4162682",6071002307.00000000000
"06","071","002306","06071002306","23.06",Census Tract 23.06,G5020,S,"5070971","0","+34.1281840","-117.4156002",6071002306.00000000000
"06","061","990000","06061990000","9900",Census Tract 9900,G5020,S,"0","199195761","+39.1401552","-120.0704189",6061990000.00000000000
"06","071","003503","06071003503","35.03",Census Tract 35.03,G5020,S,"3911282","0","+34.1249867","-117.3923226",6071003503.00000000000
"06","071","009112","06071009112","91.12",Census Tract 91.12,G5020,S,"4892476","0","+34.5136022","-117.4161755",6071009112.00000000000
"06","071","009114","06071009114","91.14",Census Tract 91.14,G5020,S,"13808442","0","+34.5395289","-117.4172844",6071009114.00000000000
"06","071","005701","06071005701","57.01",Census Tract 57.01,G5020,S,"3483781","0","+34.1006349","-117.2926005",6071005701.00000000000
"06","097","150203","06097150203","1502.03",Census Tract 1502.03,G5020,S,"4511497","0","+38.2775429","-122.4621651",6097150203.00000000000
"06","097","150204","06097150204","1502.04",Census Tract 1502.04,G5020,S,"2695922","0","+38.2867706","-122.4510104",6097150204.00000000000
"06","097","150306","06097150306","1503.06",Census Tract 1503.06,G5020,S,"12745360","0","+38.3391394","-122.4692303",6097150305.99999904633
"06","001","425102","06001425102","4251.02",Census Tract 4251.02,G5020,S,"746230","0","+37.8399900","-122.2946648",6001425102.00000000000
"06","001","425103","06001425103","4251.03",Census Tract 4251.03,G5020,S,"882684","0","+37.8426105","-122.2898382",6001425103.00000000000
"06","001","435103","06001435103","4351.03",Census Tract 4351.03,G5020,S,"51788299","0","+37.6516739","-121.9827799",6001435103.00000000000
"06","001","437702","06001437702","4377.02",Census Tract 4377.02,G5020,S,"371488","0","+37.6384440","-122.0734492",6001437702.00000000000
"06","097","152906","06097152906","1529.06",Census Tract 1529.06,G5020,S,"26280716","21574","+38.4725689","-122.8006952",6097152906.00000095367
"06","097","153806","06097153806","1538.06",Census Tract 1538.06,G5020,S,"1698065","0","+38.5525461","-122.8020356",6097153806.00000000000
"06","097","154303","06097154303","1543.03",Census Tract 1543.03,G5020,S,"133830030","25643431","+38.6070017","-123.3324622",6097154303.00000095367
"06","029","005507","06029005507","55.07",Census Tract 55.07,G5020,S,"15614678","104459","+35.1264114","-117.9674113",6029005507.00000000000
"06","071","003507","06071003507","35.07",Census Tract 35.07,G5020,S,"1630743","0","+34.1104058","-117.3900615",6071003507.00000000000
"06","071","003510","06071003510","35.10",Census Tract 35.10,G5020,S,"2587044","0","+34.0995052","-117.3921990",6071003509.99999904633
"06","071","003603","06071003603","36.03",Census Tract 36.03,G5020,S,"1300550","0","+34.0886285","-117.3921294",6071003603.00000095367
"06","071","003405","06071003405","34.05",Census Tract 34.05,G5020,S,"934272","0","+34.0975385","-117.4055522",6071003405.00000000000
"06","071","003102","06071003102","31.02",Census Tract 31.02,G5020,S,"1298054","0","+34.0848456","-117.4400681",6071003102.00000095367
"06","071","002803","06071002803","28.03",Census Tract 28.03,G5020,S,"1000098","0","+34.1029542","-117.4469078",6071002803.00000000000
"06","001","440334","06001440334","4403.34",Census Tract 4403.34,G5020,S,"1025588","0","+37.5937940","-122.0648622",6001440334.00000000000
"06","001","440335","06001440335","4403.35",Census Tract 4403.35,G5020,S,"2005296","0","+37.5913508","-122.0122841",6001440335.00000000000
"06","001","441523","06001441523","4415.23",Census Tract 4415.23,G5020,S,"467065","0","+37.5647764","-122.0464882",6001441523.00000000000
"06","037","574400","06037574400","5744",Census Tract 5744,G5020,S,"3331253","69240","+33.8050344","-118.1023370",6037574400.00000000000
"06","037","574500","06037574500","5745",Census Tract 5745,G5020,S,"2548821","174069","+33.7873397","-118.1000457",6037574500.00000000000
"06","037","574601","06037574601","5746.01",Census Tract 5746.01,G5020,S,"1296738","0","+33.7837945","-118.1148010",6037574601.00000000000
"06","037","574602","06037574602","5746.02",Census Tract 5746.02,G5020,S,"568336","16243","+33.7757438","-118.1050845",6037574602.00000095367
"06","037","574800","06037574800","5748",Census Tract 5748,G5020,S,"1108063","0","+33.7834929","-118.1274859",6037574800.00000000000
"06","037","574901","06037574901","5749.01",Census Tract 5749.01,G5020,S,"1341384","0","+33.7921434","-118.1251759",6037574901.00000000000
"06","037","574902","06037574902","5749.02",Census Tract 5749.02,G5020,S,"803318","0","+33.7913351","-118.1378252",6037574901.99999904633
"06","037","575001","06037575001","5750.01",Census Tract 5750.01,G5020,S,"946902","0","+33.7947006","-118.1471208",6037575001.00000000000
"06","037","575002","06037575002","5750.02",Census Tract 5750.02,G5020,S,"965016","0","+33.7857831","-118.1434681",6037575002.00000000000
"06","071","003301","06071003301","33.01",Census Tract 33.01,G5020,S,"1938149","0","+34.0723219","-117.4447619",6071003301.00000000000
"06","071","003101","06071003101","31.01",Census Tract 31.01,G5020,S,"1378997","0","+34.0848049","-117.4490622",6071003101.00000000000
"06","097","150612","06097150612","1506.12",Census Tract 1506.12,G5020,S,"173519809","7315987","+38.2116884","-122.5343549",6097150612.00000000000
"06","097","150611","06097150611","1506.11",Census Tract 1506.11,G5020,S,"2955013","0","+38.2329343","-122.5790470",6097150611.00000095367
"06","097","150609","06097150609","1506.09",Census Tract 1506.09,G5020,S,"2300628","0","+38.2600055","-122.6438313",6097150609.00000000000
"06","097","153807","06097153807","1538.07",Census Tract 1538.07,G5020,S,"59024951","69200","+38.5685589","-122.7508416",6097153807.00000000000
"06","097","153808","06097153808","1538.08",Census Tract 1538.08,G5020,S,"3016078","0","+38.5426785","-122.8080841",6097153808.00000000000
"06","097","154304","06097154304","1543.04",Census Tract 1543.04,G5020,S,"888646098","16874323","+38.6435073","-123.1933099",6097154304.00000000000
"06","097","154201","06097154201","1542.01",Census Tract 1542.01,G5020,S,"26617636","77756","+38.8133955","-123.0170717",6097154201.00000000000
"06","037","602600","06037602600","6026",Census Tract 6026,G5020,S,"1899614","47515","+33.9112721","-118.3195843",6037602600.00000000000
"06","037","602700","06037602700","6027",Census Tract 6027,G5020,S,"2470466","11599","+33.9230881","-118.3160924",6037602699.99999904633
"06","037","602900","06037602900","6029",Census Tract 6029,G5020,S,"2796887","1146","+33.9079762","-118.3065724",6037602900.00000000000
"06","037","603001","06037603001","6030.01",Census Tract 6030.01,G5020,S,"1138427","0","+33.9011403","-118.2957134",6037603001.00000000000
"06","037","603004","06037603004","6030.04",Census Tract 6030.04,G5020,S,"225573","0","+33.8933016","-118.2965026",6037603004.00000000000
"06","071","003302","06071003302","33.02",Census Tract 33.02,G5020,S,"2697454","0","+34.0726026","-117.4226926",6071003302.00000000000
"06","071","003606","06071003606","36.06",Census Tract 36.06,G5020,S,"2515415","0","+34.0730055","-117.3965820",6071003606.00000000000
"06","071","003612","06071003612","36.12",Census Tract 36.12,G5020,S,"2930734","0","+34.0760668","-117.3589741",6071003612.00000000000
"06","071","004003","06071004003","40.03",Census Tract 40.03,G5020,S,"7552848","14094","+34.0439220","-117.3863212",6071004003.00000000000
"06","071","004001","06071004001","40.01",Census Tract 40.01,G5020,S,"3258717","0","+34.0557926","-117.4033115",6071004001.00000000000
"06","097","152905","06097152905","1529.05",Census Tract 1529.05,G5020,S,"1240408","0","+38.4702328","-122.7593510",6097152905.00000000000
"06","037","503301","06037503301","5033.01",Census Tract 5033.01,G5020,S,"1091386","0","+33.9480802","-118.0151414",6037503301.00000000000
"06","037","503302","06037503302","5033.02",Census Tract 5033.02,G5020,S,"1545869","0","+33.9416417","-118.0213686",6037503302.00000000000
"06","097","153103","06097153103","1531.03",Census Tract 1531.03,G5020,S,"1586975","0","+38.4198166","-122.7341732",6097153103.00000000000
"06","097","153804","06097153804","1538.04",Census Tract 1538.04,G5020,S,"1244829","0","+38.5565366","-122.8126594",6097153803.99999904633
"06","067","005205","06067005205","52.05",Census Tract 52.05,G5020,S,"8886022","0","+38.5374689","-121.3955102",6067005205.00000095367
"06","067","007016","06067007016","70.16",Census Tract 70.16,G5020,S,"4885235","0","+38.6360406","-121.5403487",6067007016.00000000000
"06","071","004103","06071004103","41.03",Census Tract 41.03,G5020,S,"2924463","0","+34.1410750","-117.3313578",6071004103.00000000000
"06","071","003607","06071003607","36.07",Census Tract 36.07,G5020,S,"1827431","0","+34.0887229","-117.3711097",6071003606.99999904633
"06","037","503401","06037503401","5034.01",Census Tract 5034.01,G5020,S,"1937345","0","+33.9356076","-117.9846519",6037503401.00000095367
"06","071","003804","06071003804","38.04",Census Tract 38.04,G5020,S,"3239850","323975","+34.1242313","-117.3521023",6071003804.00000000000
"06","071","004302","06071004302","43.02",Census Tract 43.02,G5020,S,"2980750","35200","+34.1121388","-117.3310918",6071004302.00000000000
"06","067","007020","06067007020","70.20",Census Tract 70.20,G5020,S,"2384663","206479","+38.6086352","-121.5330236",6067007020.00000000000
"06","067","007102","06067007102","71.02",Census Tract 71.02,G5020,S,"4437053","0","+38.6780725","-121.5320960",6067007102.00000000000
"06","067","007428","06067007428","74.28",Census Tract 74.28,G5020,S,"1303370","0","+38.6994816","-121.3466005",6067007428.00000000000
"06","067","008506","06067008506","85.06",Census Tract 85.06,G5020,S,"1109173","584","+38.6703735","-121.1416353",6067008506.00000000000
"06","067","008509","06067008509","85.09",Census Tract 85.09,G5020,S,"2199638","0","+38.6779296","-121.1230683",6067008509.00000000000
"06","067","009011","06067009011","90.11",Census Tract 90.11,G5020,S,"5282390","0","+38.5745608","-121.2714673",6067009011.00000000000
"06","071","003803","06071003803","38.03",Census Tract 38.03,G5020,S,"1651030","0","+34.1129611","-117.3642213",6071003803.00000000000
"06","071","006604","06071006604","66.04",Census Tract 66.04,G5020,S,"976514","0","+34.0900259","-117.3337749",6071006603.99999904633
"06","071","006603","06071006603","66.03",Census Tract 66.03,G5020,S,"1829529","0","+34.0821073","-117.3367238",6071006603.00000000000
"06","071","004403","06071004403","44.03",Census Tract 44.03,G5020,S,"1347379","0","+34.0928313","-117.3409608",6071004403.00000000000
"06","071","004404","06071004404","44.04",Census Tract 44.04,G5020,S,"1563092","0","+34.1014105","-117.3419734",6071004404.00000095367
"06","067","009407","06067009407","94.07",Census Tract 94.07,G5020,S,"7495655","0","+38.2826336","-121.2877759",6067009407.00000095367
"06","067","009622","06067009622","96.22",Census Tract 96.22,G5020,S,"3003305","0","+38.4113937","-121.4672586",6067009622.00000000000
"06","067","005301","06067005301","53.01",Census Tract 53.01,G5020,S,"5827225","439612","+38.5916036","-121.4825202",6067005301.00000000000
"06","067","005903","06067005903","59.03",Census Tract 59.03,G5020,S,"653849","0","+38.6137442","-121.3506355",6067005903.00000000000
"06","067","007019","06067007019","70.19",Census Tract 70.19,G5020,S,"5642655","224041","+38.6450949","-121.4947736",6067007018.99999904633
"06","067","007103","06067007103","71.03",Census Tract 71.03,G5020,S,"2192203","0","+38.6614448","-121.5189732",6067007103.00000095367
"06","067","007104","06067007104","71.04",Census Tract 71.04,G5020,S,"2224427","0","+38.6726382","-121.5182326",6067007104.00000000000
"06","037","503902","06037503902","5039.02",Census Tract 5039.02,G5020,S,"5251504","17325","+33.8844479","-118.0185593",6037503902.00000095367
"06","059","063009","06059063009","630.09",Census Tract 630.09,G5020,S,"1881646","942293","+33.6491715","-117.8908902",6059063009.00000000000
"06","037","542601","06037542601","5426.01",Census Tract 5426.01,G5020,S,"551960","0","+33.9058074","-118.2265977",6037542601.00000000000
"06","037","542602","06037542602","5426.02",Census Tract 5426.02,G5020,S,"872253","0","+33.8996115","-118.2262997",6037542602.00000095367
"06","037","542700","06037542700","5427",Census Tract 5427,G5020,S,"977123","17821","+33.9013299","-118.2360631",6037542700.00000000000
"06","037","542800","06037542800","5428",Census Tract 5428,G5020,S,"776448","0","+33.8995257","-118.2473437",6037542800.00000000000
"06","065","044605","06065044605","446.05",Census Tract 446.05,G5020,S,"4937415","0","+33.8633020","-116.5474414",6065044605.00000000000
"06","065","048800","06065048800","488",Census Tract 488,G5020,S,"4298716","129659","+33.8705677","-117.2215431",6065048800.00000095367
"06","065","031602","06065031602","316.02",Census Tract 316.02,G5020,S,"1748887","0","+33.9268423","-117.4484557",6065031602.00000000000
"06","065","040611","06065040611","406.11",Census Tract 406.11,G5020,S,"2575275","0","+33.9608636","-117.5886851",6065040611.00000000000
"06","065","040613","06065040613","406.13",Census Tract 406.13,G5020,S,"4199597","0","+33.9635863","-117.5756480",6065040613.00000000000
"06","065","040615","06065040615","406.15",Census Tract 406.15,G5020,S,"3425760","0","+33.9688013","-117.5548004",6065040615.00000000000
"06","037","542900","06037542900","5429",Census Tract 5429,G5020,S,"807163","0","+33.8918787","-118.2453652",6037542900.00000095367
